x_dist,y_dist,thrust,turn
0.40715261613600606,0.1499693215515958,0.9460363003274891,0.26896261338136684
0.28994440288584955,0.7050288894573327,0.17290825095205903,0.34043929949519397
0.47511823602479164,0.4112943004299895,0.763121963149123,0.4831216299123135
0.5453899324674603,0.44838796935125635,0.8221985245279783,0.704597365856223
0.6039593592054171,0.6984566085241615,0.6374785928103787,0.6572562407207041
0.46439927705316586,0.6476012160126662,0.24551151581503192,0.47618836527900743
0.4880399022227744,0.6478916161350882,0.26811011446770877,0.5149387540021325
0.5533619581232838,0.40438022461041556,0.356712671176565,0.24952854864616983
0.48514690038008873,0.40243052999577333,0.6923196340433655,0.5734827098211184
0.4859254196509437,0.6272797596534198,0.46411653559892313,0.48296338333347516
0.6294088821234565,0.7829135988572066,0.47223635258015395,0.5941180949699056
0.16340116500722257,0.7285917492358589,0.1938746207963203,0.2397926741048902
0.2808869095553182,0.6954159744436311,0.35823229822037406,0.21984352510465616
0.5012357633377623,0.6373392030218,0.42144396904692655,0.4813668656168936
0.08299353281660377,0.7302722581058716,0.3370191318859535,0.09120744383446788
0.46706571612871794,0.5340768082284072,0.6756554386781399,0.483356879036091
0.4103762378954605,0.5343200535781876,0.6189860605071114,0.33101487701841015
0.43818539049231714,0.5863133462466471,0.548333029567203,0.48634074592682774
0.5017660987838729,0.49768041028450094,0.5844069590428118,0.5615310929862376
0.3098526398106104,0.9952349624520727,0.25838379291290187,0.3690399998444272
0.5034451408648879,0.5942928372331672,0.538302832752124,0.5752565003703669
0.6244771831038314,0.6504115557072607,0.2893626884145945,0.4932172003374674
0.30618172315483133,0.7293063364553407,0.2751724706726926,0.37532152204282015
0.7376104029644847,0.6457144585549744,0.2518942335619074,0.5020819849854031
0.32403648823926245,0.37561491249867485,0.8721793273528632,0.14856177863286701
0.36781788821207767,0.7050288894573327,0.1649065604438381,0.32760631014852903
0.5052053585104302,0.40901070918857696,0.7543327837460205,0.6877456714290379
0.3795472896943149,0.6353065078954148,0.3657497116131939,0.4816205584083247
0.39702909067559833,0.3726672691004291,0.9341778009354819,0.3448494112683322
0.4608049447215284,0.5863133462466471,0.548333029567203,0.48634074592682774
0.37733305423229085,0.6697578450782676,0.41837259642233643,0.47551760799777554
0.2832133948181189,0.6930609687443777,0.4715079440567296,0.35186730116133424
0.6247053176994929,0.6414724086620746,0.3097684180688954,0.4820481391905805
0.6670042706211892,0.7076862740757445,0.18943195977033275,0.6106886473748901
0.3548120718949428,0.6627622203391947,0.42544947596356614,0.48150107087786065
0.4261533547816414,0.5571262748421354,0.5651991060815373,0.35173070669720813
0.271503494156705,0.6678533760955799,0.24483871851192518,0.5132037193447246
0.4613004504146045,0.6440992541841666,0.2671064253354606,0.4834338940478589
0.37604111457177486,0.569366075283913,0.6456919011226159,0.39393048674447806
0.4043898528319292,0.0997859257842014,0.8898566456278514,0.17478647588485535
0.2718149483630321,0.7474356943202759,0.27197858960895727,0.22568275395001436
0.437566008375972,0.2721681376408596,0.8806917436592613,0.4834338940478589
0.7174708080812184,0.6967761285980267,0.32155962524798937,0.8339644941495776
0.42708295293358023,0.02090996696625541,0.9696833652154094,0.6487827935193142
0.4162319419251202,0.1543926674882123,0.8882270784280669,0.16999409596612508
0.44405902237965195,0.6432237101245072,0.35232660843598856,0.4834338940478589
0.12644603740279936,0.7099067102833188,0.4801664850904352,0.014846592200299935
0.658140551674361,0.7309680242138115,0.23679195169487083,0.6369786889230077
0.4652409959319026,0.6143307561557475,0.48015688308678056,0.48634074592682774
0.49242151395943345,0.42265166919403896,0.6394332338477337,0.539273962078272
0.4486148681713848,0.02951694166983948,0.9867870070316307,0.3919423434181549
0.3481322435984482,0.660785611678405,0.30960521740166375,0.47880868319756387
0.7829219459264027,0.6892211706720025,0.16538473588981747,0.5911675226511471
0.3957553098182331,0.46211839411770594,0.6825893303684993,0.39654186751069687
0.5494370066336044,0.6426642863575396,0.29201107287675543,0.534190098234221
0.2959738795920639,0.6683062408647517,0.3932655164334587,0.30225552923354765
0.4901836413937274,0.6396648808090988,0.28921741821547176,0.49599056327443813
0.3787462071620939,0.4167098212743693,0.8218370934209832,0.23529435189615022
0.43790666853996185,0.4744188154221777,0.7017293591481532,0.48634074592682774
0.35949471752939655,0.6215218968491594,0.4370908185636955,0.4072968927114774
0.3705049802636907,0.6606482339357361,0.33344631435077243,0.4822732312772428
0.28312450739874295,0.7342517416285725,0.30178893003383306,0.3738856237472418
0.4607516312188623,0.5981908084395889,0.608277747813982,0.4816347596154979
0.4016409704665908,0.5705536243661277,0.48748865687720466,0.39648776591007445
0.5021791933479188,0.4188602671421282,0.652322480903675,0.6617784204026322
0.438649927079576,0.6467258863631448,0.292672480265619,0.48634074592682774
0.6691038065089858,0.6414726220051884,0.31824891796237187,0.4839411323856826
0.5808788264033797,0.5924571774297764,0.5018516624764312,0.7286980690670307
0.6828324281660544,0.6525284044488413,0.22438503430113582,0.49968651241402934
0.5613057016019558,0.6414726220051884,0.31824891796237187,0.4839411323856826
0.35738509520269507,0.613923778835755,0.5165012537564375,0.40532435075637485
0.44862703033273826,0.05829569766562198,0.9512709619062041,0.4834602033861182
0.2694753295000545,0.7352593532431432,0.09227362134612177,0.46977083542628373
0.2394302094176243,0.6475795052477838,0.6001202529154542,0.2756959740619941
0.5609280071312758,0.5618453772580283,0.5668483809248593,0.7516964127663526
0.41668736321665417,0.40463973364486294,0.7883508014879259,0.3082129914683305
0.2795111254201986,0.6697573742086326,0.5805448727806906,0.3301615536853535
0.2359686731578677,0.7142114035777286,0.14831168059338945,0.3566788087996916
0.2888444691133395,0.698140458829716,0.4733714248467983,0.38120247583515277
0.40225884040942816,0.7360957236491112,0.36143330937688434,0.3845377658971164
0.3480209540636105,0.6541421148254913,0.24822613125024448,0.47645952751930515
0.6568353540271302,0.7595933040879718,0.11159813219743861,0.5514765450819288
0.4783966502096878,0.3068196577044204,0.7716307372444136,0.6210824940970683
0.5245949348363497,0.6793367660365782,0.21546953031674884,0.5209360423353335
0.35382623450329287,0.6222468601944359,0.5091789155016789,0.3187849131748728
0.09636381824825907,0.6885761545002066,0.1725435761159443,0.3577794983459019
0.4541338064545931,0.0052537705294883885,0.940198365860598,0.25566525919658767
0.42404565324329135,0.046226670169690426,0.9885951089591414,0.40511036574787446
0.736106675162171,0.6537477336657458,0.22393964744363076,0.5281355009505497
0.4434706093691241,0.4935056759227523,0.6761633042179949,0.4834338940478589
0.36313866277905776,0.7665326502791624,0.4407146605003357,0.42078369540128524
0.42767200117276394,0.6463864482002879,0.3537754210643217,0.4809363371054718
0.3542639481739983,0.5126817830494446,0.7460760107684876,0.2586787876951635
0.5225591560560188,0.5704391815837779,0.6405609913233548,0.4813821357131392
0.44138464665326976,0.05833660292105905,0.8763328304734936,0.812555791892043
0.30126478875824725,0.7240155951135815,0.24108439743248145,0.3636941145269448
0.37807209917062073,0.5557340674641713,0.6633307660425423,0.3706845255908481
0.3576692725943055,0.5206050058341397,0.760194158583879,0.30328293864141054
0.4061929639466621,0.09272985676422552,0.8881855600114905,0.16519425089205414
0.3086029376004101,0.9938299697759772,0.24986177460284908,0.36613314796545837
0.5251237292921198,0.4828147129168373,0.5585802794930941,0.6937537910712895
0.22200751287583473,0.7552849130140783,0.26820071415749847,0.2515615280340884
0.4571206197420176,0.5266959527116615,0.5640765159193123,0.4379065965658967
0.33835739841199297,0.6507395852602595,0.2311820946301389,0.47064582376136743
0.3573950053377815,0.6770616692735623,0.1741686348623373,0.40921942178431975
0.42044240230997737,0.44775520642583844,0.8131002798096821,0.48627758166102614
0.6601462490524274,0.6921969626136408,0.22530074472265407,0.540207255037585
0.5203048074345713,0.6413172414263606,0.3367210016776216,0.48542421265242236
0.44276645559830813,0.11194018299328329,0.9867870070316307,0.3919423434181549
0.5152187733889845,0.5789855257271074,0.46222731915581494,0.530078440445877
0.5120424031732266,0.632401251666545,0.472229296234889,0.5639136455587876
0.4299262613974783,0.010751715056527111,0.8881855600114905,0.16519425089205414
0.03267472821534034,0.7076875219990938,0.19596886573869476,0.2742119888730542
0.2892187431962345,0.692425295292155,0.38379835315053246,0.2285640807415627
0.3880817406023102,0.30547422301646726,0.905801825616599,0.21234799610990723
3.787609351640908e-05,0.6414513167883836,0.29360462939823206,0.4820528791482646
0.62250756398505,0.4198100935314095,0.7957432564602911,0.8953533323571214
0.21278822270059233,0.7500508440588064,0.3248843234791065,0.19937092688799685
0.349079427609838,0.6619680757359233,0.35056167789332543,0.4860846667731068
0.24524962583470686,0.6450783982307012,0.260693476726769,0.4798370041560874
0.5346440849294078,0.6512142521826878,0.3343062710412301,0.5806604982399493
0.2929603139888527,0.7108262187429862,0.18995228757216465,0.34625300325313163
0.28575901651691166,0.6923619814778379,0.1643758498754117,0.3665576701959526
0.44312349894423103,0.38207600319656726,0.6785663759845155,0.43113686956467895
0.46945804511442285,0.055034299634409395,0.9452516008633187,0.709532086419395
0.7328107046530309,0.633592725468254,0.38642506444279423,0.4839411323856826
0.47227946746269867,0.05865327877630802,0.992925644002445,0.48053112077632126
0.20731421239690997,0.6414726220051884,0.33528257181588295,0.4834338940478589
0.4204287687572555,0.07401889499740119,0.9833553029309958,0.4849498750236249
0.5523063966686321,0.6427365463721376,0.5923907834299647,0.7521677139826022
0.4491363046306047,0.01585599786191466,0.9234020152046044,0.7447438104415224
0.558730523111769,0.3797978832438511,0.493720909072172,0.5966488486302784
0.7779704327295984,0.6387906857220672,0.31168031638796306,0.4898041468766012
0.3559059154845823,0.7920961548161501,0.3638712255107378,0.46216876599490037
0.3520361418295376,0.4570304012944598,0.7892937667872975,0.2924650606388217
0.4436564240040276,0.568102029805732,0.5738990844973614,0.4834338940478589
0.33226340230305096,0.8172523962763456,0.29934080087929177,0.24378889716056237
0.34222527496342303,0.9434858418930028,0.5419824685739413,0.3779905191016913
0.3992051497167874,0.22357234877979026,0.9318578095332126,0.23697413696320926
0.008403893901823944,0.6426283682654522,0.2777271305802801,0.48034424249391106
0.7912813636073315,0.6414726220051884,0.31824891796237187,0.4839411323856826
0.4442448370145555,0.6414726220051884,0.3182385351957774,0.4834338940478589
0.37176927323798137,0.7788304014340555,0.7793166365329758,0.35019453623670205
0.912431798473567,0.8079365403169131,0.3113678173787159,0.9077857171280301
0.4461287257130247,0.581454376575732,0.4362462412685202,0.39430381838136397
0.7817741701596241,0.6923619814778379,0.1643758498754117,0.6003101178997653
0.2352433790918839,0.5948076578963792,0.6761965107472224,0.06685759321628354
0.3927922965403814,0.4835275738401852,0.657023275438341,0.3878213118737903
0.7712362326189515,0.6589434770419735,0.2198391290267755,0.5765429737961261
0.5259793740111826,0.6719510792470619,0.18990347538659041,0.5296565979722402
0.7491629998291678,0.7382251503731349,0.28847168729819656,0.6197358016478205
0.4831518698264543,0.09147552770399661,0.9730505962596586,0.6204073695398875
0.3621329174262773,0.7714789740985255,0.43807467199862354,0.4413110041051605
0.06389335586243305,0.7283647468401161,0.2767123497009567,0.1476698563234874
0.3491122625905304,0.6597405834973651,0.34820867079899787,0.47232104061599295
0.2287334162714459,0.7081686338075243,0.16702622114371837,0.3170051389123498
0.5165989121400277,0.30974060918393664,0.8877823820847928,0.795723639453316
0.2690379424226693,0.7463100449418931,0.2634565712989045,0.22277590207104553
0.5182772242443568,0.6190684546206726,0.43050458125889735,0.491725758189039
0.46483839755627826,0.4786214269085427,0.6932073408381004,0.4834338940478589
0.39518604582256567,0.594450584618513,0.43478581478407397,0.39912924603644234
0.3256412061989816,0.5729713728595358,0.681109422851407,0.31803424444251777
0.4665117643216582,0.07590512180999578,0.9994921344601451,0.483356879036091
0.32555817904835815,0.6671111721399406,0.5479645812038461,0.33860641049608486
0.6246647175209286,0.6425126168153188,0.2847205407614436,0.48520715671867976
0.46890937523927056,0.07640142569447789,0.7957432564602911,0.8953533323571214
0.47530011898840296,0.35528135682120826,0.8674191454947763,0.6836650160669405
0.5430336944317674,0.43803269530906563,0.830720542838031,0.7016905139772542
0.41878324084871293,0.6462102020070813,0.6998756614517732,0.3804109354720983
0.45676830345717906,0.17345093179064985,0.9442157725517938,0.7098202529959164
0.5287489243850775,0.6508466850985319,0.22970856024422492,0.49612405221643624
0.7781772106950696,0.6398966426978016,0.3439704615186888,0.4883635238769662
0.21974344772631071,0.6398966426978016,0.3439704615186888,0.4843179679766893
0.008367976287723622,0.6414513167883836,0.29360462939823206,0.4820528791482646
0.46145147083959626,0.10272671211112464,0.9920549515492366,0.5328745189216036
0.4111620386072327,0.18682014423760052,0.9761705051399122,0.3371637884273224
0.3514586324035752,0.6909052659315981,0.43329409738592317,0.38644215789618286
0.4673003408977443,0.6277681630310648,0.5393031457172952,0.483356879036091
0.2409839072627865,0.6414726220051884,0.31824891796237187,0.4839411323856826
0.0010911122944912144,0.6534602104525142,0.222721020475939,0.4546165344422731
0.26670361333332376,0.7165372139865077,0.19952471031319952,0.3390034011996157
0.3697123954823098,0.5856482290559295,0.656648209271345,0.3272635556845055
0.21312470722796578,0.6444511774859175,0.262545169668543,0.47669560361683105
0.3257284438524631,0.39254196904318395,0.8551588952583304,0.12790148267462936
0.4352302999618689,0.16651697745241734,0.9659248797063261,0.31126140299775706
0.5012096144711814,0.6440706974312091,0.38735589580671537,0.4813668656168936
0.3352071086578847,0.7057041816565334,0.3225078593552368,0.3486530834695878
0.479323810444272,0.27886205970576267,0.8651190217767065,0.6499565970024428
0.23877265847918477,0.7211946529776142,0.14883200839522134,0.33707248534983664
0.4368190521934145,0.27738912745521577,0.9736815724102885,0.32347478037313854
0.4448943236200752,0.28401448984572847,0.8661245914986418,0.4153135815085067
0.7526860203338976,0.683617594869811,0.22992205154637768,0.6959364004974581
0.3286131447270522,0.6574953290975207,0.5650086178239516,0.3444201142540225
0.5184416324212135,0.6334857644202635,0.37611735005688934,0.48899643862169395
0.5182340303028808,0.6622394372610468,0.42104528519140133,0.5330304850717702
0.4169819515583138,0.6892885146721232,0.5233516572678876,0.4397679515975246
0.4202310902379795,0.5756731821452439,0.5311110328413262,0.34010329918133275
0.672682071184661,0.6789791080917797,0.5462370374076548,0.7524853224219368
0.23337570979039146,0.6637463251765631,0.5715836791365342,0.29592891229566987
0.4333960035077793,0.1798255133139226,0.9659248797063261,0.31126140299775706
0.40181521852270097,0.45756188690197575,0.8376952344555946,0.4227208515459682
0.9543939385160651,0.7887392728723406,0.17888246887248818,0.7843289474676186
0.4612950334189205,0.12602378501141606,0.9475673398716871,0.4815093747504295
0.4633719480083131,0.08874166342220191,0.9002541750033473,0.7791810481074053
0.4009509357711064,0.4529622119661614,0.7481704943501533,0.3105504908070271
0.4358932779977551,0.5543861298696874,0.6003050378897314,0.4184838807298574
0.42902538195946793,0.19478596939531218,0.9583951282686158,0.29117135642257813
0.020540560033459998,0.6433958930586727,0.2652182666871793,0.4721669207830579
0.2323922247760795,0.7143388825844944,0.17185604541985372,0.2956851757193789
0.461362388626239,0.6416477308171203,0.3011944985756718,0.4834338940478589
0.4893545235230289,0.3183937856858272,0.8848676988027687,0.7349173230857964
0.6379014533587717,0.6573275479450216,0.5098988931604465,0.8628188057604258
0.5804101179443475,0.4123940178618577,0.2782273765052513,0.5249858501715814
0.628903420436756,0.7007732697048678,0.4242741933720315,0.8348213137733207
0.2885544144619935,0.6419936836577954,0.29298362185749477,0.48559016093999546
0.5012619122043432,0.6278059676214807,0.45553204228713773,0.4813668656168936
0.3906621088260604,0.49692481626217866,0.6399792388182355,0.38200760811585266
0.667353362270219,0.6229214491393635,0.4061270658686986,0.7574785399450009
0.3572372729777003,0.7115948699940936,0.33032164625661836,0.4486611919198162
0.28660800592071844,0.7017451044943896,0.5255806808737522,0.2879769292587493
0.6599294037460555,0.663450869445257,0.19481234121804764,0.5236152662694133
0.3369004910649511,0.7290133780851028,0.4163019619489885,0.39073476463243006
0.5624828037288456,0.6400538587430481,0.31060714760176134,0.4838010502635865
0.5082849559576154,0.43865957141736245,0.8845616443814245,0.7301682161486984
0.4567381972216265,0.11233610773384439,0.9250270668253634,0.568759160275629
0.4214814573255603,0.39860039763077615,0.9736815724102885,0.32347478037313854
0.47487508114705973,0.19519602433721328,0.9335623293501782,0.4831216299123135
0.5040175326668773,0.15489483548577654,0.7957432564602911,0.8953533323571214
0.47455096260316004,0.00987026126181216,0.9815726145697113,0.6175005176609187
0.36618592738543726,0.48388464473498327,0.7716728453385309,0.3105847236116701
0.6489530093115348,0.80651637004791,0.24795042515828347,0.5049669150184272
0.4606500991924421,0.5311540704881058,0.633553212667731,0.48634074592682774
0.0004579598949834285,0.648328353079843,0.2414186881546469,0.46768851401951217
0.3795666086639911,0.6343302572757551,0.3742717299232467,0.4845274102872935
0.3239439167255205,0.5614834175426676,0.7251994219187634,0.27542635513212704
0.23332238145183262,0.7454176642497264,0.3845384516494761,0.21971889004077882
0.34759801700096454,0.6476012160126662,0.24551151581503192,0.47618836527900743
0.4224998733288338,0.4799793830956489,0.6871622069875338,0.3542696920501609
0.4383704149498445,0.6414726220051884,0.31824891796237187,0.4839411323856826
0.7301576178029099,0.6713869465891601,0.1994209079468578,0.5896464256294567
0.4673784375974258,0.35017480636069404,0.8862627316195651,0.6674372798730653
0.27711994443969024,0.6516153145331729,0.24371400316759878,0.3146055253712047
0.4675357861716152,0.6748910093843951,0.4114728710665031,0.4862637309150598
0.32031722444945093,0.6110314814992522,0.6352897727378015,0.22088971326856843
0.2329428148453212,0.6353754460455787,0.24130377162319322,0.4255969079534131
0.4304297977224654,0.6404947159587118,0.3877438998327132,0.3591931177735592
0.32436661417216905,0.4609861205999619,0.8030068953275393,0.1409255771764366
0.47740760864231907,0.03713038634651755,0.9815726145697113,0.6175005176609187
0.4260595430688992,0.03765999961987393,0.9714829147200927,0.6383687610833768
0.45842097627059286,0.1932286358333019,0.9231238751037539,0.4738184856138998
0.31203910852346856,0.6196822164464472,0.5690190237556846,0.34364694317599837
0.3794992642857496,0.2832248458381395,0.8882270784280669,0.16999409596612508
0.8936942800825554,0.8065517934187681,0.3763836475555943,0.9479193492817604
0.4089838469612383,0.7262055325482019,0.4210874375472539,0.4048857290498984
0.31941885548231747,0.5776824009555709,0.708155385298658,0.2696126513741893
0.4074824524029325,0.18462549450876675,0.9612598581228792,0.32831038758977926
0.5379272709232105,0.6679779020063131,0.4305016723378241,0.5214088990372153
0.37048626596946405,0.6561466824291529,0.38457842421108923,0.4822732312772428
0.6240635588609466,0.6526208884540028,0.2840391624715054,0.4967796605350605
0.501366507670667,0.5616556161111033,0.5918843352479826,0.4813668656168936
0.4306213963966545,0.6058431200817689,0.39359772029927664,0.4417025232771383
0.02542827976437051,0.6642858724868137,0.20532213867101654,0.4028463110235543
0.25176922165738547,0.6628506199665002,0.23519010353866887,0.28640889922017987
0.4558578204979838,0.03779806916581516,0.945265133032873,0.5442230517479153
0.6570254014927044,0.7239567715150144,0.25760810625075514,0.5874338323431393
0.4641995370581566,0.6414724086620746,0.3097684180688954,0.48481964890513735
0.6371366659208431,0.7410335802075029,0.3348085727329295,0.6261414757943831
0.3600281459301867,0.7795773665968667,0.40398659875841236,0.4296835965892851
0.4005683991645828,0.6488223661939225,0.4778159715665562,0.3300653774212924
0.4440280532738347,0.6416477308171203,0.3693706450560942,0.4834338940478589
0.07083453026257763,0.7171469840734628,0.21705822153058715,0.22881395134016125
0.5602674849281684,0.5668892235667268,0.4731580691083861,0.5121297593539629
0.45948556360422665,0.2796146201231247,0.873498943505722,0.4841877485692197
0.3004543731170449,0.9817227286688333,0.19872966474253229,0.3486920366916453
0.3603058682000092,0.6190797427280637,0.4456128368737483,0.4102037445904463
0.1843090699903422,0.6584223519736015,0.5824307048110688,0.04972881474792612
0.029401898995089104,0.6738283886029116,0.198412021932452,0.368078767217643
0.3895172672783052,0.2480887971972503,0.8882270784280669,0.16999409596612508
0.38201826987927845,0.29186788180418705,0.9460363003274891,0.26896261338136684
0.4373492246352512,0.052406578666354064,0.9999999999999999,0.4834338940478589
0.41945908379425606,0.418895614580745,0.7106507170093074,0.46169505999187416
0.40751132928578876,0.708906569452185,0.6231774966612982,0.35424926856137867
0.3380558454494735,0.6440575152855323,0.2685552379637937,0.4809363371054718
0.22583875579145324,0.6683506905996277,0.2023038372580821,0.46280474382223585
0.48122498725139945,0.3294621558638329,0.7214289247554917,0.5541348201091401
0.3704987421656152,0.6598481520146025,0.350490350970878,0.4822732312772428
0.5532166796611917,0.6871155732080101,0.3813754252867093,0.4808620022478392
0.7344681750568919,0.6598321410232627,0.21152257131389085,0.5485790499175192
